video_id,time,author,text
bvlzQvdgqLU,1 dzień temu,@pawesawczuk7015,"Mnie zdziwiła odpowiedź marszałka na pytanie pana Brauna konkretnie, że migranci są gwarancją bezpieczeństwa Polaków. Czajkowski opowiada o tym jak sam zbudował szpital i że będzie pozyskiwał pieniądze z unii tylko dla Warszawy też nie lepszy. 🇵🇱 to nie tylko Warszawa. Masakra"
vQD_ym0qbWo,4 tygodnie temu,@sawior3,Jest to gwalt na konstytucji
ITOoSsfuYY0,2 tygodnie temu,@sawomirmarcisz6729,"Brawo Braun, takich ludzi nam potrzeba."
Bo_BY3jPsSY,2 tygodnie temu,@matuc919,Uuu. Szymon z Rafałem.T dogadali się ewidentnie. Szymek odda swoje głosy Rafalkowi tylko pytanie za jaką cenę.
kNOy3z2kl68,1 miesiąc temu,@anarrrche,"​ @annajadwiga9686 
No przecież o tym co to ciągle o sobie mówi. Ja to, ja tamto.
Braun mówi o Polsce."
HVlCQMtXZFU,1 dzień temu,@zygaluka6745, @zwrotnikraka9085  Pytaniem na pytanie ... czy wniosek był bezpodstawny?.
SK8j0z_pUgg,1 miesiąc temu,@aleksandracywka1720,"jak dla mnie fajnie, że chociaż część kandydatow byla, zawsze jakas okazja uslyszeć jak brzmi chociaz częsć ""w grupie"". wolałabym, żeby Maciak wypadl lepiej, bo faktycznie chyba przy samym zapoznaniu sie z trescia debaty, trudno byloby zyskac ""randomowe glosy"", ale ogolnie, ciekawie, jakos tam się do siebie odnosili, to byla chyba moja najdłuższa debata polityczna, ktora sluchałam, chyba uwazam, że troche nie doceniacie merytoryki, bo jednak cos tam soba prezentowali kandydaci. dla mnie była ciekawa chociazby ta ogolna atmosfera, z jakiegos tam obczajania informacji chyba niektorych sobie trochę inaczej wyobrazałam."
nj3C4Z7KrWg,2 tygodnie temu,@JerzyPiskorowski,Tylko Braun
WYXxQd5jZN4,1 miesiąc temu,@mariagradek1265,"Holownia to obiecuje, ze bedzie kochal Polske dopiero jak bedzie prezydentem😂🤣😅😂🤣😅😂🤣😅 ale sie usmialam."
vKShTQAk8IE,1 miesiąc temu,@goskagoska2900,👌
WP7EjE9zkUY,1 miesiąc temu,@Flowman1991,Polak Polakowi gotuje ten los. Cieszę się że nie biorę w tym udziału i głosuje na Mentzena.
P1VIeoKuv3k,2 dni temu,@aleksanderdomanski52,Szkoda czasu na TVP.
Er2UAxs0DBQ,2 dni temu,@adamnaas3722,Debatę wygrała pani Dorota😂😂😂😂
PC2lqAnXzvA,1 miesiąc temu,@MadMiktheBull1,To nie jest głupia babka wbrew pozorom
P1VIeoKuv3k,1 dzień temu,@annatom1313,W PIERWSZEJ TURZE wygra BRAUN ❤❤❤❤❤❤❤❤❤
VxLAIVZZe8I,4 tygodnie temu,@silesiapelszyk4107,Ale on nie ma rozumu a talent ma do wygadywania glupot i obrazania ludzi.
Bo_BY3jPsSY,2 tygodnie temu,@rafazawia61,Najlepiej wypadł Braun a to że go nie lubicie to już wasza sprawa Mazurek jesteś nieobiektywny
gE0laXVB0qw,4 dni temu,@Andrew_Hunter874,Rafał planeta płonie a ja w połowie maja w kożuchu chodzę. Jak to jest     mędrco.
7QAFj0G2N34,5 dni temu,@nafets-z2t, @epolpier  tvpo tv pis to jest to samo do tego Polsat
WNdtDwl9orc,5 dni temu,@ep8054,To jest chore ze w ogóle ktoś zgadza się na udział w debacie w tych szczujniach.
RNJegyGxwFA,2 tygodnie temu (edytowany),@marcinkostrzewa3241," @RobertKurt-n7k  To, co najbardziej mnie przeraża, to fakt, że wiele osób zamyka się w swojej informacyjnej bańce, przyjmując wyłącznie narrację jednej strony politycznego sporu :) W przypadku Pisu (KO nie lepsze) -  trzeba być ślepym żeby nie widzieć licznych afer i nieprawidłowości, które miały miejsce w trakcie ich rządów. Niestety, kiedy człowiek kurczowo trzyma się jednej ideologii, jego umysł staje się niezdolny do zadawania pytań, refleksji czy kwestionowania otaczającej go rzeczywistości.
W przeciwieństwie do takich postaw, nie utożsamiam się z żadną partią polityczną :)  Dzięki temu mogę spojrzeć na sytuację społeczną i polityczną w kraju z większym dystansem, obiektywnie i racjonalnie. Nie, nie jestem jakim małolatem... Mam ponad trzydzieści lat, ukończyłem dwie wyższe uczelnie, prowadzę własny biznes, a tysiące godzin poświęciłem na pogłębianie wiedzy z zakresu neurologii, manipulacji, socjotechniki i psychologii. Z tego powodu dostrzegam, jak łatwo osoby jednostronnie zaangażowane stają się marionetkami w rękach politycznej machiny - bezwiednie powielając przekazy, które służą ich interesom :)"
rSb10kvikfo,1 miesiąc temu,@GrzegorzGawe-ef9jg,Cyrk to ty robisz mentzen   z ciebie prezydęt  byłby taki jak ten  tylko wstyd robił i z ciebie to samo by było
QPJ-binnO1g,2 tygodnie temu,@janinabrzezicka9550,Ale ten alfons ma wredny uśmiech
vjf3BzpqDAk,2 tygodnie temu,@mariabaginska6056,Narod panie Hołownia nie idzie za Panem
-JH9onEuq9M,6 dni temu,@Mariusz-91sk,"Tak szybko się zmieniają, że już piątek. 😂"
K4g_S65Yg-0,22 godziny temu,@piotrdudzik2065,🎉🎉🎉🎉🎉😊😊😊😊
Q0OOXXbQKj8,1 miesiąc temu,@Farmer3791,Rafcio Landryna ma rację - jest patriotą. Kwestia tkwi w szczegółach zadanego pytania i odpowiedzi.😂😂
ianjM-8ZuIk,1 miesiąc temu,@eurovisionaryvoice,@IvoBożęta  Nie.
w67S2ZI7lnc,2 tygodnie temu,@Ginter_Kobiaszwili,Nie do obrony to była Jasna Góra podczas potopu szwedzkiego😅
nj3C4Z7KrWg,2 tygodnie temu,@JerzyPiskorowski,Dość oszustów -- Tylko ❤Braun❤❤❤❤
hiCIBDQH2_g,2 tygodnie temu,@workman3129,Jakiej hańby jaka paskudna obrona.ale oni też ładnie atakują
fJLUr1MVQxY,2 tygodnie temu,@Borakson,"Pewnie  intelekt po jakimś  robactwie  odziedziczyłeś,  skoro  nie  potrafisz   zrozumieć   sensu  jego   prostych   i   istotnych  twierdzeń  oraz  słów."
94_Obg8edkA,6 dni temu (edytowany),@alicja2817,"To jest żałosne, wieczne wyliczanki i mordobicie, co za poziom! Naprawdę chcecie na nich głosować??
Tylko Panią Czech i pana Bartoszewicza można było posłuchać."
30dDnzGc3ag,1 miesiąc temu,@karolinaszewczyk4819,Mentzen to wygrał - jak Hołownia może tak manipulować….
990yN5U1o_I,13 dni temu,@anetapalanik2736,Bardzo odobny
fmZDMUajWto,4 tygodnie temu,@999magdalen,Popieramy i apelujemy o debatę według pomysłu Pana Grzegorza Brauna! Przy wodzie ognistej byłoby bardziej transparentnie 😃
K4g_S65Yg-0,1 dzień temu,@paniania1540,Maximilian...
zw0sZ8tXzxI,2 tygodnie temu,@ryuqu9264,"Lekarze są takimi beneficjentami, że chętnie się tu edukują, a później wyjeżdżają poza granice Polski 😂"
WP7EjE9zkUY,1 miesiąc temu,@przemkac6854,Dlaczego nie puścicie 2 minuty wcześniej????
fET8Eqgq6b8,3 tygodnie temu,@boryswarssak3516,Nikt nikomu alkocholu do ryja nie wlewa na siłę.
P1VIeoKuv3k,1 dzień temu,@rafaelbuttrue767,"Byle nie trzaskowski. Widac bylo ze nie ma argumentow, myslal ze zalatwi sprawe mieszkaniem z Nawrockim"
cbKiPt0w7uY,1 miesiąc temu,@Pomorzank,"Popieram  
🇵🇱🇵🇱🇵🇱❤️❤️❤️✌️✌️✌️👌👌👌🤝🤝🤝👋👋👋"
QJL6yu4T9Nk,1 dzień temu,@diabloall9489,"Co ty chłopie dupisz, batyr zgarnął takie baty, że dziś że jeszcze stoi."
p4ukw7Mhm5s,2 tygodnie temu,@hex2853,👍👍👍👍👍
kNOy3z2kl68,1 miesiąc temu,@AGAJ0811,"​ @Barbara-jo5yx Świeczki zgaszone, oczka otwarte, gaśnice podpisane. Teraz wybory, już z otwartymi oczkami. Oto, co zrobiła akcja chanukowa z udziałem p. Brauna."
bvlzQvdgqLU,13 godzin temu,@arsvitae285," @januszrudolf3577  To żadna sztuka tak kozaczyć, kiedy stawką nie jest fotel prezydenta RP."
WuLUnOLbiNw,12 dni temu,@Antirus777, @krystiansagan2020 co za brednie. Każdy kraj musi być uzbrojony po zęby. Tylko słabego się atakuje. Czy nie czytałeś nigdy historii Polski?
iIDR7IJNv84,5 dni temu,@janszczesniak3101,Szymek kiepa nosi między nogami i nie może odpalić 😂😂😂😂😂😂😂😂😂😂😂
fmZDMUajWto,1 miesiąc temu,@TheMysliciel,"Cóż... Nieobecność Pana Trzaskowskiego pokazuje pewne nastawienie. Ogólnie ciężko mi pojąć jak można mieć w du*ie ludzi i to, że startuje się na tak poważny urząd. Najbardziej jednak przeraża mnie, że ludzie nie dostrzegają takich rzeczy i serio chcą zagłosować na tego człowieka, bo jeśli ktoś ma gdzieś debatę, to jak zadba o urząd prezydenta? Z tym społeczeństwem nie jest dobrze, a Polacy chyba lubią syndrom sztokholmski w którym oprawcą jest popis. Nie wiem kiedy do tego narodu coś dotrze i kiedy skończy się głosowanie przeciwko czemuś, a zacznie się głosowanie za czymś."
8T5ACLaRcvw,2 tygodnie temu,@Odd_Per_Doll_She,Wyjedziesz do Tajlandi jak Batyr wygra? Czy rafałek 2 się odpali?
WH6SHOiXgWQ,4 dni temu (edytowany),@M.S.666,"Dokładnie. To jego strategia dużo gadać. Głośno zagadać jak inni mówią. Wpieprzać się w ich czas. I tak ugrał już dużo wypowiedzi /wtrącen. I w ten sposób myśli też, że zawsze będzie na jego. / jego ostatnie. Aż się dziwię, że mu tak pozwalano stosować ten jego manipulatorski, beszczelny trik.."
bvlzQvdgqLU,2 dni temu,@nacjonalistarp, @retro1992ful  Tyle że działania wojenne to nie tylko rakiety.
-zVa1ibe11c,1 miesiąc temu,@bobczaszka200zl,4:11 a cóż to za pochwały dziękczynne xd och jaki ten czaskowski biedny o jeny jeny xd
8Lsam8InaT4,1 miesiąc temu,@maciekprochniak9539,Stanowski sam jest hipokrytą.
_mtKsApDFFo,4 tygodnie temu,@hzs-h6z, @mariuszk4217  a Senyszyn nieprzytomna spijała te słowa z ust Kaczyńskiego
P9i0WWOhVRg,4 tygodnie temu,@1337Adabed,XD
acqYOuWJ2XE,4 dni temu,@ewj8400,On jest głupi jak but tylko udaje mądrego - smerf ważniak
2K0MIRUzPwI,21 godzin temu,@martapaweek3188,Prawda kontra czaskoski populizm
Z89Qq74Fs00,1 miesiąc temu,@gimbo5759,Po debacie i akcji Krzysztofa macie ponownie suba ode mnie. Po wywiadzie z Piotrem Wielgus wkurzyłam się na Was. Zresztą nie tylko ja. Dziekuje
kNOy3z2kl68,1 dzień temu,@dobromir821,"Braun w końcu rozjechany. Podobnie rozjechał Brauna - Krzysztof Karoń w pewnej debacie ""tytanów"" a także Tomasz Gryguć"
vjf3BzpqDAk,2 tygodnie temu,@alutka260,Pan Krzysztof zawsze pięknie i mądrze doprowadza baranów no łez.
4XUDk5wIarU,5 dni temu,@ewaperdion8116,​ @jackpysio3480 Nawrocki jest potworem
kNOy3z2kl68,3 tygodnie temu,@maryjkapolidoro7029,​🎉🎉
WlLbKb3HtwE,2 dni temu,@AnalizaPolityczna,Emocje
stqR3s2vYig,15 godzin temu,@piotrtoborek2442,"​@O.K-b2lTo dlatego, ze nie potrafisz czytać ze zrozumieniem i jesteś częścią jednego ze stad lemingów 😂
Zobaczysz coś, co Ci się nie podoba i od razu przyjmujesz bezpodstawne założenia - to jest szkodliwe dla wszystkich łącznie z Tobą samym"
ndNaCDxoRdo,3 tygodnie temu,@LUKAS77-q6k,Szkoda dla kraju że Stanowski kandyduje dla jaj a nie jak reszta dla wpływów i kasy.
2K0MIRUzPwI,11 dni temu,@RS-ur6bd,O tym pisze że rozpylaja codziennie samolotami syf obudź się ​ @IsabellaBastian 
EpUhR6x10Ww,4 tygodnie temu (edytowany),@ewaelena1672,"a może warto było wysłuchac odpowiedzi Nawrockiego, ktory mowil o wielokrotnym zwracaniu się w tej sprawie i wysyłanych pismach??? Sam Nawrocki jako urzędnik, nie miał kompetencji do przeprowadzenia takiej ekshumacji. Na koncu juz po debacie, krotko rozmawiali z Braunem, gdzie to powtorzył. Wielokrtonie pisał w tej sprawie."
ssbRjaEMaYs,4 dni temu,@krzysztofpratkielewicz5598,Pan Grzegorz Braun na prezydenta Polski!
MimBD-NNBFs,1 miesiąc temu,@bartek-filmyisr5828,Końcówka
p4ukw7Mhm5s,2 tygodnie temu,@przenim9383,Jak dotąd Braun reprezentuje ruski interes
fmZDMUajWto,4 tygodnie temu,@juzinnovember8979,Król
0lM4Zsk9Pc8,4 tygodnie temu,@dobreflow369,Panie Kwaśniewski jak idą interesy na ukrainie z Hunterem Bidenem?
Vx5_YGvyhgY,3 tygodnie temu,@ElenMaximow,"Akurat to że Pan Trzaskowski był przygotowany świadczy na jego korzyść. Wiadomo, każdy z kandydatów ma swoje obowiązki i priorytety. Specjalistyczna pomoc i wykwalifikowani doradcy to niezbędnik dla poważnego polityka."
L8kqGzbmu6E,1 miesiąc temu,@ukaszpoczatko7637,Trzaskowski dno a Stanowski mistrz!
RNJegyGxwFA,2 tygodnie temu,@jasiuc7053,​ @kapralos08 Akogo to obchodzi.
2K0MIRUzPwI,2 tygodnie temu,@Housemusicsouldierz,"Panie Arens, po co się tak denerwować?"
wOXzDbCathM,2 dni temu,@thetusiag2927,Bravo Panie Karolu !!!!!!!
kNOy3z2kl68,1 miesiąc temu,@atortimoore1188,https://youtu.be/F0bdiFm_Q0s?si=6vQambozk3l7tvoO
5MkDICV7Trs,1 dzień temu,@jannowak4873, @miroslawgodlewski8714  ty też  UB?
SK8j0z_pUgg,1 miesiąc temu,@MrWuYo,"ORB to lewica, nie oczekuj zbyt dużej dawki zdrowego rozsądku."
KiTg4fAf_zQ,1 miesiąc temu,@10limak,"Absurdalne było pytanie o wódkę, kiedy 60% czystego alkoholu Polacy chleją w piwie..."
wOXzDbCathM,2 dni temu,@pelic88,Chyba nie ta kategoria płciowa. Trzaskowski przypomina takiego ciepłego chłopca.
PC2lqAnXzvA,8 dni temu,@TosiaSkarzyńska, @jolantaros7851 Polska jest krajem ŚWIECKIM. Ustawa z 17 maja 1989 roku. Przypomnę tylko że Konstytucja głosi że najważniejsze prawa w Polsce to Konstytucja i ustawy.
drhIr2sYbzU,1 dzień temu,@barbaramariajanota9069,1:38:55 ta co się popłakała w mediach bo podstawili jej agenta Tomka to Sawicka z PO a nie pisiorzyca
JMcE6H-m-os,1 dzień temu,@ukaszw5900,Nie bać PiS
xCyfQyPLHCs,1 dzień temu,@RT-yd6uw,NIE TAK DAWNO WOZNA PILNOWAŁA W SZKOLE PORZĄDKU .  TERAZ OCHRONA Z BRONIĄ. DO NAUCZYCIELA BYŁ SZACUNEK TERAZ GO NIE MA .
IgC6xvQIhHI,3 tygodnie temu,@baxternt32,Niech oglądają i widzą jak się z nich lud śmieje 😅
Bo_BY3jPsSY,2 tygodnie temu,@sylcia2119,"Dokładnie tak, Stanowski przegrał tutaj na całej linii, że dał się w to wmanewrować 😫. Wszyscy inni kandydaci mogą przyjść do kanału zero, tylko nie Szanowny Pan Bążur, to chyba o czymś świadczy 😏"
S0aPrA3SxZ0,3 tygodnie temu (edytowany),@joanna6049,"Kanał 0 jest tak,, obiektywny, jak profesor Nowak który wspiera Nawrockiego i kanał 0😂 Mazurek też jest ,,obiektywny,, 😂"
K4g_S65Yg-0,1 dzień temu,@AB-ve5by,Bravo!
3C_GeLOrXDg,5 dni temu,@ayaspoems,"Lepiej selfie z trumpem niez selfie na pogrzebie heheh
Holownia klaun...dobrze mu powiedzial I mean nawrocki"
EXGQSbG5CVg,8 dni temu,@Aconqaua, @Krystyna-ny2gk do czasu wyborów jeszcze chwila. Proponuję na spokojnie przemyśleć takie podejście i potencjalne skutki.
hDemaLdJbr4,2 tygodnie temu,@MagdalenaPajak-ut9bd,"9 miesiecu życia,?"
gE0laXVB0qw,5 dni temu,@BDZ95klczn,@ I jak to się ma do tego co napisałem? W dalszym ciągu jestem zdania iż jakiekolwiek socjale powinni dostawać tylko i wyłącznie pracujący lub potrzebujący. Z tym że potrzebujący to nie ci co im się nie chce do pracy iść. A argument o podnoszeniu minimalnej to może podać tylko ktoś kto nie ma zielonego pojęcia o ekonomii. Rozumiem że dzięki temu że minimalna wzrosła dwukrotnie to i można za nią kupić dwa razy więcej rzeczy? Czy może prawie tyle samo tylko zmieniły się cyferki na półkach w sklepie?
uoNr-izIr0o,11 dni temu,@MariaKowalczyk-h6w,Brawo panie Braun
rLdrPabBzi4,1 miesiąc temu,@karo2090,"Tyle pracy wkładają płatne trole twojego pokroju, aby ratować wizerunek Trzaskowskiego.
 Tyle głupich komentarzy jak ten, a to wszytko i tak o kant dupy potłuc 🤣"
acqYOuWJ2XE,5 dni temu,@irenaowczarzak6091,"​ @magorzatafolwarska5236 
No i źle prostowałaś 😅"
k2dYi3qlfpQ,1 dzień temu,@pawel3242,"Trzaskowski bardzo słabo,nie jestem fanem Mentzena ale go zgasił jak dzieciaka"
WP7EjE9zkUY,1 miesiąc temu,@ewarydzyk3021,Panie Michale prosze sie nie dawac jesteśmy z panem
9evQ1IszSVY,1 miesiąc temu,@sajmon5740,"To samo pomyślałem po pytaniu Stanowskiego, chłopa nie znałem, no i się zaprezentował Pan Maciak😑"
zw0sZ8tXzxI,2 tygodnie temu,@panbelmondo,Zaraz ucieknie... Odpłynie na rekinie w stronę zachodzącego słońca na oceanie 😀
kNOy3z2kl68,2 tygodnie temu,@pawelbujko1065,"Bartoszewicz mówi o sobie w trzeciej osobie językiem obłąkańca. No, no. Grzegorz Braun Prezydentem Polski 🇵🇱"
Q3mCysi5iWQ,1 miesiąc temu,@blewjunior1787,Myślę  ze pracownicy KZ są  bardzo zadowoleni ze maja takiego szefa i możliwości pracowania z nim 🖐👏💪👍🤝
uoNr-izIr0o,2 tygodnie temu,@xibzorx," @miriinda32  niby co się staje faktem?? Co w Polsce niby takiego żydzi robią?? Ilu tych Żydów tu jest??  Jaka niby jest inna droga niż eu?? W rublach za te ""fakty"" wam płacą??"
VMmhsHJ69To,2 tygodnie temu (edytowany),@DawidCz-o7e,"Trzeba przyznać,że Karol Nawrocki przebył długą drogę i obecnie przedstawia dość wysoki poziom wypowiedzi i wdrożył się w politykę i warto na niego postawić bo ma bardzo Pro Polskie postulaty. 

Karol Nawrocki na Prezydenta Polski 🇵🇱✌️"
D-LSi_fUaK0,2 tygodnie temu,@adamwysocki-ec5lk, @MrDoomsdayPL  Hanuka w sejmie.
K4g_S65Yg-0,1 dzień temu,@jar.8131,😀👍👍👍❤
uoNr-izIr0o,2 tygodnie temu,@Michelangelo_357, @emka8143  Proszę poczytać ile trzeba tujonu z tui aby ta komukolwiek zaszkodziła. =)
xO5zkaXG8NE,2 tygodnie temu,@bartoszmieta6310, @jolantaidzikowskaidzikowsk8835  Pani jest w PiSie nie wiedziałem hahaha to wszystko wyjaśnia...
qph77vdhIaI,1 miesiąc temu,@maciejkrzepien7473,"Wytłumacz mi. Skoro się umówił z Nawrockim na 20, to poważne jest organizowanie debaty konkurencyjnej na godzinę przed umówioną debatą?"
U0Wu6Yj8It8,1 miesiąc temu,@beegees21,@ Ja twojej mamie też
HU_tOLI2Hvc,9 dni temu,@krzysztoffrys194,"Dziwne są te układy polityczne, tak jak dziwny jest ten nasz naród. Krzysztof Bosak już dawno powinien być prezydentem Polski"
AB5A2kMUpEo,1 miesiąc temu,@iwonad5056,Pan Redaktor klasa💪
kU60gY5uIIk,13 godzin temu,@marekmachay7450," @waclawpieta7493  
Skoro jesteś folk sd oj cze m, tak jak twój pan to musi ci to pasować."
WuLUnOLbiNw,2 tygodnie temu,@waldemarsmigiel9633,"On jest na tych debatach tak spięty, że średnio to wygląda."
K4g_S65Yg-0,1 dzień temu,@jolantarak3046," @MichalWWilk  Wilku  czy rozliczyłeś aferę FOZ , Żelazo , AMBER  GOLD , CHAZARDOWĄ , C 19 itd . wystarczy ?"
ssbRjaEMaYs,3 dni temu,@bogdankierat3048, @user-pm2tl2ze4g   Tak jest. Poza tym to agent ! Dla niepoznaki krytykuje Rosję żeby być bardziej wiarygodnym a słoma mu z walonek wystaje i tego również nie widzi :).
RNJegyGxwFA,2 tygodnie temu,@ewasikorska773,Bartoszewicz okropne zachowanie. Knuje. Obslizgly typ.
fmZDMUajWto,4 tygodnie temu,@żena-p3j,"HA HA HA HA 😂😂🤣🤣
Kudos Grzegorz Braun: ""Oni już tu są!!"""
gE0laXVB0qw,4 dni temu,@IgnatzTschaskawka-p5u,"Pani Heliksana :Prosze obejrzec Rafala na zywo to wtedy pani zobaczy na zywo jak sie wyslawia jak reaguja na niego ludzie .Ja z mezem jestem przekonana ze to jedyny kandydat ,on jest naprawde prezydentem Polaków a nie tylko wybranych .Zycze dobrego wyboru ."
p4ukw7Mhm5s,2 tygodnie temu,@Jan-yt4mt,WSI24 - mistrzostwo 👍👍👏👏👊👊💪🇵🇱💪
rSb10kvikfo,1 miesiąc temu (edytowany),@mrpiolho1987,"Z całym szacunkiem dla pana Mentzena, ale czuje tu pewien zgrzyt.
Mianowicie powtarzał on wiele razy, ze chce wywrucić stolik, jego mentor (Korwin) mówił, że ma gdzieś demokrację... jak wiec moze mówić i płakać nad tym, że kpi się z demokracji?...
Trochę to słabe tłumaczenie.
Lepszym wytłumaczeniem jest to, że faktem jest zaproszenie go bardzo krótko przed wydażeniem, co jest w obecnym systemie po prostu niedopuszczalne! Nie mial fizycznej mozliwosci pojawienia się na czas.
Oczywiscie wybrał pewne spotkanie ze swoimi wyborcami, niż niepewny udział w debacie.
Ja to rozumiem i szanuje."
D-LSi_fUaK0,2 tygodnie temu,@JarzombDC2,Chyba inne debaty oglądaliśmy 😆
-JH9onEuq9M,5 dni temu,@ewabogucka2130,"Bardzo podobała mi się ta rozmowa. Można kulturalnie, można.
Proszę zamiast pana Trzaskowskiego, postawić Nawrockiego.........i co ?
Odpowiedż chyba prosta i jasna.
Nie rozumiem tylko jednego ? Co robi kulturalny, inteligentny człowiek jakim jest pan Stanowski w  miejscu, w którym się znajduje  w polityce.
Dlaczego tak żle ocenia pana Trzaskowskiego, wdł mnie kompletnie niezasłużenie.?"
ITOoSsfuYY0,3 dni temu,@jacekwis512,Jaki  ład  zielony  przecież  lodowce  pokrywa  zaczyna  znowu  marznąć  jaki  ład  zielony  niech  skończą  ludzi  oszukiwać  Braun  mówi  prawdę  mądry  człowiek
ISw__a8Xqv8,1 miesiąc temu,@Bennys_Covers,"Medal z kartofla dla największego aktorzyny z wyuczonymi gestami, minami i frazesami otrzymuje pan Bążur."
7QAFj0G2N34,5 dni temu,@PLTommia,​ @stanturski5480  99% Polaków nie jest za Putinowską Rosją czego nie rozumiesz?
gE0laXVB0qw,5 dni temu,@Ed-pp4lv,"Pomawianie to łatwiznę, podaj fakty"
AB5A2kMUpEo,1 miesiąc temu,@JanKowalyk-gg2ir,"Konfederacja, partia pro-rosyjskiej miedzynarodowki."
mDGdhM32fPE,1 miesiąc temu,@karo35,"Witczak - kolejny ""mądry inaczej"" z KO. 🙈"
